b'id',b'key',b'value',b'type' 
b'3443954776',b'unit',b'5',b'addr'
b'3443954777',b'city',b'Louisville',b'addr'
b'3443954777',b'housenumber',b'1334',b'addr'
b'3443954777',b'postcode',b'40208',b'addr'
b'3443954777',b'state',b'KY',b'addr'
b'3443954777',b'street',b'South 3rd Street',b'addr'
b'3443954777',b'unit',b'4',b'addr'
b'3443954778',b'city',b'Louisville',b'addr'
b'3443954778',b'housenumber',b'1334',b'addr'
b'3443954778',b'postcode',b'40208',b'addr'
b'3443954778',b'state',b'KY',b'addr'
b'3443954778',b'street',b'South 3rd Street',b'addr'
b'3443954778',b'unit',b'3',b'addr'
b'3443954779',b'city',b'Louisville',b'addr'
b'3443954779',b'housenumber',b'1334',b'addr'
b'3443954779',b'postcode',b'40208',b'addr'
b'3443954779',b'state',b'KY',b'addr'
b'3443954779',b'street',b'South 3rd Street',b'addr'
b'3443954779',b'unit',b'2',b'addr'
b'3443954780',b'city',b'Louisville',b'addr'
b'3443954780',b'housenumber',b'1334',b'addr'
b'3443954780',b'postcode',b'40208',b'addr'
b'3443954780',b'state',b'KY',b'addr'
b'3443954780',b'street',b'South 3rd Street',b'addr'
b'3443954780',b'unit',b'1',b'addr'
b'3443954781',b'city',b'Louisville',b'addr'
b'3443954781',b'housenumber',b'1336',b'addr'
b'3443954781',b'postcode',b'40208',b'addr'
b'3443954781',b'state',b'KY',b'addr'
b'3443954781',b'street',b'South 6th Street',b'addr'
b'3443954782',b'city',b'Louisville',b'addr'
b'3443954782',b'housenumber',b'1337',b'addr'
b'3443954782',b'postcode',b'40208',b'addr'
b'3443954782',b'state',b'KY',b'addr'
b'3443954782',b'street',b'South 4th Street',b'addr'
b'3443954782',b'unit',b'6',b'addr'
b'3443954783',b'city',b'Louisville',b'addr'
b'3443954783',b'housenumber',b'1337',b'addr'
b'3443954783',b'postcode',b'40208',b'addr'
b'3443954783',b'state',b'KY',b'addr'
b'3443954783',b'street',b'South 4th Street',b'addr'
b'3443954783',b'unit',b'5',b'addr'
b'3443954784',b'city',b'Louisville',b'addr'
b'3443954784',b'housenumber',b'1337',b'addr'
b'3443954784',b'postcode',b'40208',b'addr'
b'3443954784',b'state',b'KY',b'addr'
b'3443954784',b'street',b'South 4th Street',b'addr'
b'3443954784',b'unit',b'4',b'addr'
b'3443954785',b'city',b'Louisville',b'addr'
b'3443954785',b'housenumber',b'1337',b'addr'
b'3443954785',b'postcode',b'40208',b'addr'
b'3443954785',b'state',b'KY',b'addr'
b'3443954785',b'street',b'South 4th Street',b'addr'
b'3443954785',b'unit',b'3',b'addr'
b'3443954786',b'city',b'Louisville',b'addr'
b'3443954786',b'housenumber',b'1337',b'addr'
b'3443954786',b'postcode',b'40208',b'addr'
b'3443954786',b'state',b'KY',b'addr'
b'3443954786',b'street',b'South 4th Street',b'addr'
b'3443954786',b'unit',b'2',b'addr'
b'3443954787',b'city',b'Louisville',b'addr'
b'3443954787',b'housenumber',b'1337',b'addr'
b'3443954787',b'postcode',b'40208',b'addr'
b'3443954787',b'state',b'KY',b'addr'
b'3443954787',b'street',b'South 4th Street',b'addr'
b'3443954787',b'unit',b'1',b'addr'
b'3443954788',b'city',b'Louisville',b'addr'
b'3443954788',b'housenumber',b'1337',b'addr'
b'3443954788',b'postcode',b'40208',b'addr'
b'3443954788',b'state',b'KY',b'addr'
b'3443954788',b'street',b'South 7th Street',b'addr'
b'3443954789',b'city',b'Louisville',b'addr'
b'3443954789',b'housenumber',b'1338',b'addr'
b'3443954789',b'postcode',b'40208',b'addr'
b'3443954789',b'state',b'KY',b'addr'
b'3443954789',b'street',b'South 6th Street',b'addr'
b'3443954789',b'unit',b'2',b'addr'
b'3443954790',b'city',b'Louisville',b'addr'
b'3443954790',b'housenumber',b'1338',b'addr'
b'3443954790',b'postcode',b'40208',b'addr'
b'3443954790',b'state',b'KY',b'addr'
b'3443954790',b'street',b'South 6th Street',b'addr'
b'3443954790',b'unit',b'1',b'addr'
b'3443954791',b'city',b'Louisville',b'addr'
b'3443954791',b'housenumber',b'1339',b'addr'
b'3443954791',b'postcode',b'40208',b'addr'
b'3443954791',b'state',b'KY',b'addr'
b'3443954791',b'street',b'South 7th Street',b'addr'
b'3443954792',b'city',b'Louisville',b'addr'
b'3443954792',b'housenumber',b'1340',b'addr'
b'3443954792',b'postcode',b'40208',b'addr'
b'3443954792',b'state',b'KY',b'addr'
b'3443954792',b'street',b'South 3rd Street',b'addr'
b'3443954792',b'unit',b'3',b'addr'
b'3443954793',b'city',b'Louisville',b'addr'
b'3443954793',b'housenumber',b'1340',b'addr'
b'3443954793',b'postcode',b'40208',b'addr'
b'3443954793',b'state',b'KY',b'addr'
b'3443954793',b'street',b'South 3rd Street',b'addr'
b'3443954793',b'unit',b'2',b'addr'
b'3443954794',b'city',b'Louisville',b'addr'
b'3443954794',b'housenumber',b'1340',b'addr'
b'3443954794',b'postcode',b'40208',b'addr'
b'3443954794',b'state',b'KY',b'addr'
b'3443954794',b'street',b'South 3rd Street',b'addr'
b'3443954794',b'unit',b'1',b'addr'
b'3443954795',b'city',b'Louisville',b'addr'
b'3443954795',b'housenumber',b'1340',b'addr'
b'3443954795',b'postcode',b'40208',b'addr'
b'3443954795',b'state',b'KY',b'addr'
b'3443954795',b'street',b'South 3rd Street',b'addr'
b'3443954795',b'unit',b'317',b'addr'
b'3443954796',b'city',b'Louisville',b'addr'
b'3443954796',b'housenumber',b'1340',b'addr'
b'3443954796',b'postcode',b'40208',b'addr'
b'3443954796',b'state',b'KY',b'addr'
b'3443954796',b'street',b'South 3rd Street',b'addr'
b'3443954796',b'unit',b'314',b'addr'
b'3443954797',b'city',b'Louisville',b'addr'
b'3443954797',b'housenumber',b'1340',b'addr'
b'3443954797',b'postcode',b'40208',b'addr'
b'3443954797',b'state',b'KY',b'addr'
b'3443954797',b'street',b'South 3rd Street',b'addr'
b'3443954797',b'unit',b'312',b'addr'
b'3443954798',b'city',b'Louisville',b'addr'
b'3443954798',b'housenumber',b'1340',b'addr'
b'3443954798',b'postcode',b'40208',b'addr'
b'3443954798',b'state',b'KY',b'addr'
b'3443954798',b'street',b'South 3rd Street',b'addr'
b'3443954798',b'unit',b'309',b'addr'
b'3443954799',b'city',b'Louisville',b'addr'
b'3443954799',b'housenumber',b'1340',b'addr'
b'3443954799',b'postcode',b'40208',b'addr'
b'3443954799',b'state',b'KY',b'addr'
b'3443954799',b'street',b'South 3rd Street',b'addr'
b'3443954799',b'unit',b'308',b'addr'
b'3443954800',b'city',b'Louisville',b'addr'
b'3443954800',b'housenumber',b'1340',b'addr'
b'3443954800',b'postcode',b'40208',b'addr'
b'3443954800',b'state',b'KY',b'addr'
b'3443954800',b'street',b'South 3rd Street',b'addr'
b'3443954800',b'unit',b'214',b'addr'
b'3443954801',b'city',b'Louisville',b'addr'
b'3443954801',b'housenumber',b'1340',b'addr'
b'3443954801',b'postcode',b'40208',b'addr'
b'3443954801',b'state',b'KY',b'addr'
b'3443954801',b'street',b'South 3rd Street',b'addr'
b'3443954801',b'unit',b'307',b'addr'
b'3443954802',b'city',b'Louisville',b'addr'
b'3443954802',b'housenumber',b'1340',b'addr'
b'3443954802',b'postcode',b'40208',b'addr'
b'3443954802',b'state',b'KY',b'addr'
b'3443954802',b'street',b'South 3rd Street',b'addr'
b'3443954802',b'unit',b'115',b'addr'
b'3443954803',b'city',b'Louisville',b'addr'
b'3443954803',b'housenumber',b'1340',b'addr'
b'3443954803',b'postcode',b'40208',b'addr'
b'3443954803',b'state',b'KY',b'addr'
b'3443954803',b'street',b'South 3rd Street',b'addr'
b'3443954803',b'unit',b'212',b'addr'
b'3443954804',b'city',b'Louisville',b'addr'
b'3443954804',b'housenumber',b'1340',b'addr'
b'3443954804',b'postcode',b'40208',b'addr'
b'3443954804',b'state',b'KY',b'addr'
b'3443954804',b'street',b'South 3rd Street',b'addr'
b'3443954804',b'unit',b'306',b'addr'
b'3443954805',b'city',b'Louisville',b'addr'
b'3443954805',b'housenumber',b'1340',b'addr'
b'3443954805',b'postcode',b'40208',b'addr'
b'3443954805',b'state',b'KY',b'addr'
b'3443954805',b'street',b'South 3rd Street',b'addr'
b'3443954805',b'unit',b'114',b'addr'
b'3443954806',b'city',b'Louisville',b'addr'
b'3443954806',b'housenumber',b'1340',b'addr'
b'3443954806',b'postcode',b'40208',b'addr'
b'3443954806',b'state',b'KY',b'addr'
b'3443954806',b'street',b'South 3rd Street',b'addr'
b'3443954806',b'unit',b'208',b'addr'
b'3443954807',b'city',b'Louisville',b'addr'
b'3443954807',b'housenumber',b'1340',b'addr'
b'3443954807',b'postcode',b'40208',b'addr'
b'3443954807',b'state',b'KY',b'addr'
b'3443954807',b'street',b'South 3rd Street',b'addr'
b'3443954807',b'unit',b'303',b'addr'
b'3443954808',b'city',b'Louisville',b'addr'
b'3443954808',b'housenumber',b'1340',b'addr'
b'3443954808',b'postcode',b'40208',b'addr'
b'3443954808',b'state',b'KY',b'addr'
b'3443954808',b'street',b'South 3rd Street',b'addr'
b'3443954808',b'unit',b'112',b'addr'
b'3443954809',b'city',b'Louisville',b'addr'
b'3443954809',b'housenumber',b'1340',b'addr'
b'3443954809',b'postcode',b'40208',b'addr'
b'3443954809',b'state',b'KY',b'addr'
b'3443954809',b'street',b'South 3rd Street',b'addr'
b'3443954809',b'unit',b'206',b'addr'
b'3443954810',b'city',b'Louisville',b'addr'
b'3443954810',b'housenumber',b'1340',b'addr'
b'3443954810',b'postcode',b'40208',b'addr'
b'3443954810',b'state',b'KY',b'addr'
b'3443954810',b'street',b'South 3rd Street',b'addr'
b'3443954810',b'unit',b'302',b'addr'
b'3443954811',b'city',b'Louisville',b'addr'
b'3443954811',b'housenumber',b'1340',b'addr'
b'3443954811',b'postcode',b'40208',b'addr'
b'3443954811',b'state',b'KY',b'addr'
b'3443954811',b'street',b'South 3rd Street',b'addr'
b'3443954811',b'unit',b'111',b'addr'
b'3443954812',b'city',b'Louisville',b'addr'
b'3443954812',b'housenumber',b'1340',b'addr'
b'3443954812',b'postcode',b'40208',b'addr'
b'3443954812',b'state',b'KY',b'addr'
b'3443954812',b'street',b'South 3rd Street',b'addr'
b'3443954812',b'unit',b'205',b'addr'
b'3443954813',b'city',b'Louisville',b'addr'
b'3443954813',b'housenumber',b'1340',b'addr'
b'3443954813',b'postcode',b'40208',b'addr'
b'3443954813',b'state',b'KY',b'addr'
b'3443954813',b'street',b'South 3rd Street',b'addr'
b'3443954813',b'unit',b'110',b'addr'
b'3443954814',b'city',b'Louisville',b'addr'
b'3443954814',b'housenumber',b'1340',b'addr'
b'3443954814',b'postcode',b'40208',b'addr'
b'3443954814',b'state',b'KY',b'addr'
b'3443954814',b'street',b'South 3rd Street',b'addr'
b'3443954814',b'unit',b'301',b'addr'
b'3443954815',b'city',b'Louisville',b'addr'
b'3443954815',b'housenumber',b'1340',b'addr'
b'3443954815',b'postcode',b'40208',b'addr'
b'3443954815',b'state',b'KY',b'addr'
b'3443954815',b'street',b'South 3rd Street',b'addr'
b'3443954815',b'unit',b'203',b'addr'
b'3443954816',b'city',b'Louisville',b'addr'
b'3443954816',b'housenumber',b'1340',b'addr'
b'3443954816',b'postcode',b'40208',b'addr'
b'3443954816',b'state',b'KY',b'addr'
b'3443954816',b'street',b'South 3rd Street',b'addr'
b'3443954816',b'unit',b'105',b'addr'
b'3443954817',b'city',b'Louisville',b'addr'
b'3443954817',b'housenumber',b'1340',b'addr'
b'3443954817',b'postcode',b'40208',b'addr'
b'3443954817',b'state',b'KY',b'addr'
b'3443954817',b'street',b'South 3rd Street',b'addr'
b'3443954817',b'unit',b'201',b'addr'
b'3443954818',b'city',b'Louisville',b'addr'
b'3443954818',b'housenumber',b'1340',b'addr'
b'3443954818',b'postcode',b'40208',b'addr'
b'3443954818',b'state',b'KY',b'addr'
b'3443954818',b'street',b'South 3rd Street',b'addr'
b'3443954818',b'unit',b'103',b'addr'
b'3443954819',b'city',b'Louisville',b'addr'
b'3443954819',b'housenumber',b'1340',b'addr'
b'3443954819',b'postcode',b'40208',b'addr'
b'3443954819',b'state',b'KY',b'addr'
b'3443954819',b'street',b'South 3rd Street',b'addr'
b'3443954819',b'unit',b'101',b'addr'
b'3443954820',b'city',b'Louisville',b'addr'
b'3443954820',b'housenumber',b'1340',b'addr'
b'3443954820',b'postcode',b'40208',b'addr'
b'3443954820',b'state',b'KY',b'addr'
b'3443954820',b'street',b'South 3rd Street',b'addr'
b'3443954820',b'unit',b'200',b'addr'
b'3443954821',b'city',b'Louisville',b'addr'
b'3443954821',b'housenumber',b'1340',b'addr'
b'3443954821',b'postcode',b'40208',b'addr'
b'3443954821',b'state',b'KY',b'addr'
b'3443954821',b'street',b'South 3rd Street',b'addr'
b'3443954821',b'unit',b'100',b'addr'
b'3443954822',b'city',b'Louisville',b'addr'
b'3443954822',b'housenumber',b'1340',b'addr'
b'3443954822',b'postcode',b'40208',b'addr'
b'3443954822',b'state',b'KY',b'addr'
b'3443954822',b'street',b'South 3rd Street',b'addr'
b'3443954822',b'unit',b'20',b'addr'
b'3443954823',b'city',b'Louisville',b'addr'
b'3443954823',b'housenumber',b'1340',b'addr'
b'3443954823',b'postcode',b'40208',b'addr'
b'3443954823',b'state',b'KY',b'addr'
b'3443954823',b'street',b'South 6th Street',b'addr'
b'3443954823',b'unit',b'2',b'addr'
b'3443954824',b'city',b'Louisville',b'addr'
b'3443954824',b'housenumber',b'1340',b'addr'
b'3443954824',b'postcode',b'40208',b'addr'
b'3443954824',b'state',b'KY',b'addr'
b'3443954824',b'street',b'South 6th Street',b'addr'
b'3443954824',b'unit',b'1',b'addr'
b'3443954825',b'city',b'Louisville',b'addr'
b'3443954825',b'housenumber',b'1341',b'addr'
b'3443954825',b'postcode',b'40208',b'addr'
b'3443954825',b'state',b'KY',b'addr'
b'3443954825',b'street',b'South 4th Street',b'addr'
b'3443954826',b'city',b'Louisville',b'addr'
b'3443954826',b'housenumber',b'1341',b'addr'
b'3443954826',b'postcode',b'40208',b'addr'
b'3443954826',b'state',b'KY',b'addr'
b'3443954826',b'street',b'South 7th Street',b'addr'
b'3443954827',b'city',b'Louisville',b'addr'
b'3443954827',b'housenumber',b'1343',b'addr'
b'3443954827',b'postcode',b'40208',b'addr'
b'3443954827',b'state',b'KY',b'addr'
b'3443954827',b'street',b'South 7th Street',b'addr'
b'3443954828',b'city',b'Louisville',b'addr'
b'3443954828',b'housenumber',b'1344',b'addr'
b'3443954828',b'postcode',b'40208',b'addr'
b'3443954828',b'state',b'KY',b'addr'
b'3443954828',b'street',b'South 6th Street',b'addr'
b'3443954828',b'unit',b'3',b'addr'
b'3443954829',b'city',b'Louisville',b'addr'
b'3443954829',b'housenumber',b'1344',b'addr'
b'3443954829',b'postcode',b'40208',b'addr'
b'3443954829',b'state',b'KY',b'addr'
b'3443954829',b'street',b'South 6th Street',b'addr'
b'3443954829',b'unit',b'2',b'addr'
b'3443954830',b'city',b'Louisville',b'addr'
b'3443954830',b'housenumber',b'1344',b'addr'
b'3443954830',b'postcode',b'40208',b'addr'
b'3443954830',b'state',b'KY',b'addr'
b'3443954830',b'street',b'South 6th Street',b'addr'
b'3443954830',b'unit',b'1',b'addr'
b'3443954831',b'city',b'Louisville',b'addr'
b'3443954831',b'housenumber',b'1345',b'addr'
b'3443954831',b'postcode',b'40208',b'addr'
b'3443954831',b'state',b'KY',b'addr'
b'3443954831',b'street',b'South 4th Street',b'addr'
b'3443954831',b'unit',b'E',b'addr'
b'3443954832',b'city',b'Louisville',b'addr'
b'3443954832',b'housenumber',b'1345',b'addr'
b'3443954832',b'postcode',b'40208',b'addr'
b'3443954832',b'state',b'KY',b'addr'
b'3443954832',b'street',b'South 4th Street',b'addr'
b'3443954832',b'unit',b'D',b'addr'
b'3443954833',b'city',b'Louisville',b'addr'
b'3443954833',b'housenumber',b'1345',b'addr'
b'3443954833',b'postcode',b'40208',b'addr'
b'3443954833',b'state',b'KY',b'addr'
b'3443954833',b'street',b'South 4th Street',b'addr'
b'3443954833',b'unit',b'C',b'addr'
b'3443954834',b'city',b'Louisville',b'addr'
b'3443954834',b'housenumber',b'1345',b'addr'
b'3443954834',b'postcode',b'40208',b'addr'
b'3443954834',b'state',b'KY',b'addr'
b'3443954834',b'street',b'South 4th Street',b'addr'
b'3443954834',b'unit',b'B',b'addr'
b'3443954835',b'city',b'Louisville',b'addr'
b'3443954835',b'housenumber',b'1345',b'addr'
b'3443954835',b'postcode',b'40208',b'addr'
b'3443954835',b'state',b'KY',b'addr'
b'3443954835',b'street',b'South 4th Street',b'addr'
b'3443954835',b'unit',b'A',b'addr'
b'3443954836',b'city',b'Louisville',b'addr'
b'3443954836',b'housenumber',b'1345',b'addr'
b'3443954836',b'postcode',b'40208',b'addr'
b'3443954836',b'state',b'KY',b'addr'
b'3443954836',b'street',b'South 7th Street',b'addr'
b'3443954837',b'city',b'Louisville',b'addr'
b'3443954837',b'housenumber',b'1348',b'addr'
b'3443954837',b'postcode',b'40208',b'addr'
b'3443954837',b'state',b'KY',b'addr'
b'3443954837',b'street',b'South 3rd Street',b'addr'
b'3443954837',b'unit',b'2',b'addr'
b'3443954838',b'city',b'Louisville',b'addr'
b'3443954838',b'housenumber',b'1348',b'addr'
b'3443954838',b'postcode',b'40208',b'addr'
b'3443954838',b'state',b'KY',b'addr'
b'3443954838',b'street',b'South 3rd Street',b'addr'
b'3443954838',b'unit',b'1',b'addr'
b'3443954839',b'city',b'Louisville',b'addr'
b'3443954839',b'housenumber',b'1353',b'addr'
b'3443954839',b'postcode',b'40208',b'addr'
b'3443954839',b'state',b'KY',b'addr'
b'3443954839',b'street',b'South 7th Street',b'addr'
b'3443954840',b'city',b'Louisville',b'addr'
b'3443954840',b'housenumber',b'1354',b'addr'
b'3443954840',b'postcode',b'40208',b'addr'
b'3443954840',b'state',b'KY',b'addr'
b'3443954840',b'street',b'South 3rd Street',b'addr'
b'3443954841',b'city',b'Louisville',b'addr'
b'3443954841',b'housenumber',b'1354',b'addr'
b'3443954841',b'postcode',b'40208',b'addr'
b'3443954841',b'state',b'KY',b'addr'
b'3443954841',b'street',b'South 6th Street',b'addr'
b'3443954842',b'city',b'Louisville',b'addr'
b'3443954842',b'housenumber',b'1356',b'addr'
b'3443954842',b'postcode',b'40208',b'addr'
b'3443954842',b'state',b'KY',b'addr'
b'3443954842',b'street',b'South 6th Street',b'addr'
b'3443954843',b'city',b'Louisville',b'addr'
b'3443954843',b'housenumber',b'1357',b'addr'
b'3443954843',b'postcode',b'40208',b'addr'
b'3443954843',b'state',b'KY',b'addr'
b'3443954843',b'street',b'South 7th Street',b'addr'
b'3443954844',b'city',b'Louisville',b'addr'
b'3443954844',b'housenumber',b'1358',b'addr'
b'3443954844',b'postcode',b'40208',b'addr'
b'3443954844',b'state',b'KY',b'addr'
b'3443954844',b'street',b'South 3rd Street',b'addr'
b'3443954844',b'unit',b'7',b'addr'
b'3443954845',b'city',b'Louisville',b'addr'
b'3443954845',b'housenumber',b'1358',b'addr'
b'3443954845',b'postcode',b'40208',b'addr'
b'3443954845',b'state',b'KY',b'addr'
b'3443954845',b'street',b'South 3rd Street',b'addr'
b'3443954845',b'unit',b'6',b'addr'
b'3443954846',b'city',b'Louisville',b'addr'
b'3443954846',b'housenumber',b'1358',b'addr'
b'3443954846',b'postcode',b'40208',b'addr'
b'3443954846',b'state',b'KY',b'addr'
b'3443954846',b'street',b'South 3rd Street',b'addr'
b'3443954846',b'unit',b'5',b'addr'
b'3443954847',b'city',b'Louisville',b'addr'
b'3443954847',b'housenumber',b'1358',b'addr'
b'3443954847',b'postcode',b'40208',b'addr'
b'3443954847',b'state',b'KY',b'addr'
b'3443954847',b'street',b'South 3rd Street',b'addr'
b'3443954847',b'unit',b'4',b'addr'
b'3443954848',b'city',b'Louisville',b'addr'
b'3443954848',b'housenumber',b'1358',b'addr'
b'3443954848',b'postcode',b'40208',b'addr'
b'3443954848',b'state',b'KY',b'addr'
b'3443954848',b'street',b'South 3rd Street',b'addr'
b'3443954848',b'unit',b'3',b'addr'
b'3443954849',b'city',b'Louisville',b'addr'
b'3443954849',b'housenumber',b'1358',b'addr'
b'3443954849',b'postcode',b'40208',b'addr'
b'3443954849',b'state',b'KY',b'addr'
b'3443954849',b'street',b'South 3rd Street',b'addr'
b'3443954849',b'unit',b'2',b'addr'
b'3443954850',b'city',b'Louisville',b'addr'
b'3443954850',b'housenumber',b'1358',b'addr'
b'3443954850',b'postcode',b'40208',b'addr'
b'3443954850',b'state',b'KY',b'addr'
b'3443954850',b'street',b'South 3rd Street',b'addr'
b'3443954850',b'unit',b'1',b'addr'
b'3443954851',b'city',b'Louisville',b'addr'
b'3443954851',b'housenumber',b'1358',b'addr'
b'3443954851',b'postcode',b'40208',b'addr'
b'3443954851',b'state',b'KY',b'addr'
b'3443954851',b'street',b'South 6th Street',b'addr'
b'3443954852',b'city',b'Louisville',b'addr'
b'3443954852',b'housenumber',b'1358',b'addr'
b'3443954852',b'postcode',b'40208',b'addr'
b'3443954852',b'state',b'KY',b'addr'
b'3443954852',b'street',b'South 7th Street',b'addr'
b'3443954853',b'city',b'Louisville',b'addr'
b'3443954853',b'housenumber',b'1359',b'addr'
b'3443954853',b'postcode',b'40208',b'addr'
b'3443954853',b'state',b'KY',b'addr'
b'3443954853',b'street',b'South 4th Street',b'addr'
b'3443954853',b'unit',b'22',b'addr'
b'3443954854',b'city',b'Louisville',b'addr'
b'3443954854',b'housenumber',b'1359',b'addr'
b'3443954854',b'postcode',b'40208',b'addr'
b'3443954854',b'state',b'KY',b'addr'
b'3443954854',b'street',b'South 4th Street',b'addr'
b'3443954854',b'unit',b'19',b'addr'
b'3443954855',b'city',b'Louisville',b'addr'
b'3443954855',b'housenumber',b'1359',b'addr'
b'3443954855',b'postcode',b'40208',b'addr'
b'3443954855',b'state',b'KY',b'addr'
b'3443954855',b'street',b'South 4th Street',b'addr'
b'3443954855',b'unit',b'16',b'addr'
b'3443954856',b'city',b'Louisville',b'addr'
b'3443954856',b'housenumber',b'1359',b'addr'
b'3443954856',b'postcode',b'40208',b'addr'
b'3443954856',b'state',b'KY',b'addr'
b'3443954856',b'street',b'South 4th Street',b'addr'
b'3443954856',b'unit',b'13',b'addr'
b'3443954857',b'city',b'Louisville',b'addr'
b'3443954857',b'housenumber',b'1359',b'addr'
b'3443954857',b'postcode',b'40208',b'addr'
b'3443954857',b'state',b'KY',b'addr'
b'3443954857',b'street',b'South 4th Street',b'addr'
b'3443954857',b'unit',b'23',b'addr'
b'3443954858',b'city',b'Louisville',b'addr'
b'3443954858',b'housenumber',b'1359',b'addr'
b'3443954858',b'postcode',b'40208',b'addr'
b'3443954858',b'state',b'KY',b'addr'
b'3443954858',b'street',b'South 4th Street',b'addr'
b'3443954858',b'unit',b'20',b'addr'
b'3443954859',b'city',b'Louisville',b'addr'
b'3443954859',b'housenumber',b'1359',b'addr'
b'3443954859',b'postcode',b'40208',b'addr'
b'3443954859',b'state',b'KY',b'addr'
b'3443954859',b'street',b'South 4th Street',b'addr'
b'3443954859',b'unit',b'17',b'addr'
b'3443954860',b'city',b'Louisville',b'addr'
b'3443954860',b'housenumber',b'1359',b'addr'
b'3443954860',b'postcode',b'40208',b'addr'
b'3443954860',b'state',b'KY',b'addr'
b'3443954860',b'street',b'South 4th Street',b'addr'
b'3443954860',b'unit',b'14',b'addr'
b'3443954861',b'city',b'Louisville',b'addr'
b'3443954861',b'housenumber',b'1359',b'addr'
b'3443954861',b'postcode',b'40208',b'addr'
b'3443954861',b'state',b'KY',b'addr'
b'3443954861',b'street',b'South 4th Street',b'addr'
b'3443954861',b'unit',b'24',b'addr'
b'3443954862',b'city',b'Louisville',b'addr'
b'3443954862',b'housenumber',b'1359',b'addr'
b'3443954862',b'postcode',b'40208',b'addr'
b'3443954862',b'state',b'KY',b'addr'
b'3443954862',b'street',b'South 4th Street',b'addr'
b'3443954862',b'unit',b'21',b'addr'
b'3443954863',b'city',b'Louisville',b'addr'
b'3443954863',b'housenumber',b'1359',b'addr'
b'3443954863',b'postcode',b'40208',b'addr'
b'3443954863',b'state',b'KY',b'addr'
b'3443954863',b'street',b'South 4th Street',b'addr'
b'3443954863',b'unit',b'18',b'addr'
b'3443954864',b'city',b'Louisville',b'addr'
b'3443954864',b'housenumber',b'1359',b'addr'
b'3443954864',b'postcode',b'40208',b'addr'
b'3443954864',b'state',b'KY',b'addr'
b'3443954864',b'street',b'South 4th Street',b'addr'
b'3443954864',b'unit',b'15',b'addr'
b'3443954865',b'city',b'Louisville',b'addr'
b'3443954865',b'housenumber',b'1359',b'addr'
b'3443954865',b'postcode',b'40208',b'addr'
b'3443954865',b'state',b'KY',b'addr'
b'3443954865',b'street',b'South 4th Street',b'addr'
b'3443954865',b'unit',b'7',b'addr'
b'3443954866',b'city',b'Louisville',b'addr'
b'3443954866',b'housenumber',b'1359',b'addr'
b'3443954866',b'postcode',b'40208',b'addr'
b'3443954866',b'state',b'KY',b'addr'
b'3443954866',b'street',b'South 4th Street',b'addr'
b'3443954866',b'unit',b'10',b'addr'
b'3443954867',b'city',b'Louisville',b'addr'
b'3443954867',b'housenumber',b'1359',b'addr'
b'3443954867',b'postcode',b'40208',b'addr'
b'3443954867',b'state',b'KY',b'addr'
b'3443954867',b'street',b'South 4th Street',b'addr'
b'3443954867',b'unit',b'4',b'addr'
b'3443954868',b'city',b'Louisville',b'addr'
b'3443954868',b'housenumber',b'1359',b'addr'
b'3443954868',b'postcode',b'40208',b'addr'
b'3443954868',b'state',b'KY',b'addr'
b'3443954868',b'street',b'South 4th Street',b'addr'
b'3443954868',b'unit',b'1',b'addr'
b'3443954869',b'city',b'Louisville',b'addr'
b'3443954869',b'housenumber',b'1359',b'addr'
b'3443954869',b'postcode',b'40208',b'addr'
b'3443954869',b'state',b'KY',b'addr'
b'3443954869',b'street',b'South 4th Street',b'addr'
b'3443954869',b'unit',b'11',b'addr'
b'3443954870',b'city',b'Louisville',b'addr'
b'3443954870',b'housenumber',b'1359',b'addr'
b'3443954870',b'postcode',b'40208',b'addr'
b'3443954870',b'state',b'KY',b'addr'
b'3443954870',b'street',b'South 4th Street',b'addr'
b'3443954870',b'unit',b'8',b'addr'
b'3443954871',b'city',b'Louisville',b'addr'
b'3443954871',b'housenumber',b'1359',b'addr'
b'3443954871',b'postcode',b'40208',b'addr'
b'3443954871',b'state',b'KY',b'addr'
b'3443954871',b'street',b'South 4th Street',b'addr'
b'3443954871',b'unit',b'5',b'addr'
b'3443954872',b'city',b'Louisville',b'addr'
b'3443954872',b'housenumber',b'1359',b'addr'
b'3443954872',b'postcode',b'40208',b'addr'
b'3443954872',b'state',b'KY',b'addr'
b'3443954872',b'street',b'South 4th Street',b'addr'
b'3443954872',b'unit',b'2',b'addr'
b'3443954873',b'city',b'Louisville',b'addr'
b'3443954873',b'housenumber',b'1359',b'addr'
b'3443954873',b'postcode',b'40208',b'addr'
b'3443954873',b'state',b'KY',b'addr'
b'3443954873',b'street',b'South 4th Street',b'addr'
b'3443954873',b'unit',b'12',b'addr'
b'3443954874',b'city',b'Louisville',b'addr'
b'3443954874',b'housenumber',b'1359',b'addr'
b'3443954874',b'postcode',b'40208',b'addr'
b'3443954874',b'state',b'KY',b'addr'
b'3443954874',b'street',b'South 4th Street',b'addr'
b'3443954874',b'unit',b'9',b'addr'
b'3443954875',b'city',b'Louisville',b'addr'
b'3443954875',b'housenumber',b'1359',b'addr'
b'3443954875',b'postcode',b'40208',b'addr'
b'3443954875',b'state',b'KY',b'addr'
b'3443954875',b'street',b'South 4th Street',b'addr'
b'3443954875',b'unit',b'6',b'addr'
b'3443954876',b'city',b'Louisville',b'addr'
b'3443954876',b'housenumber',b'1359',b'addr'
